component_model_id,season,location,target,weight
Subtype Historical Average,2014/2015,HHS Region 6,Season peak week,4.70669630004615e-08
Dynamic Harmonic Model,2015/2016,HHS Region 6,Season peak week,0.999999923022653
Historical Average,2015/2016,HHS Region 6,Season peak week,1.09755418818794e-08
Subtype Historical Average,2015/2016,HHS Region 6,Season peak week,6.60018053666599e-08
Dynamic Harmonic Model,2016/2017,HHS Region 6,Season peak week,0.99999989959892
Historical Average,2016/2017,HHS Region 6,Season peak week,1.4601376317285e-08
Subtype Historical Average,2016/2017,HHS Region 6,Season peak week,8.57997038615698e-08
Dynamic Harmonic Model,2017/2018,HHS Region 6,Season peak week,0.999999861951371
Historical Average,2017/2018,HHS Region 6,Season peak week,1.42161218193821e-08
Subtype Historical Average,2017/2018,HHS Region 6,Season peak week,1.23832506658615e-07
Dynamic Harmonic Model,2010/2011,HHS Region 7,Season peak week,0.965014364830249
Historical Average,2010/2011,HHS Region 7,Season peak week,6.45445113053863e-07
Subtype Historical Average,2010/2011,HHS Region 7,Season peak week,0.0349849897246377
Dynamic Harmonic Model,2011/2012,HHS Region 7,Season peak week,0.967433493667338
Historical Average,2011/2012,HHS Region 7,Season peak week,8.67575089607589e-07
Subtype Historical Average,2011/2012,HHS Region 7,Season peak week,0.0325656387575719
Dynamic Harmonic Model,2012/2013,HHS Region 7,Season peak week,0.960871388793299
Historical Average,2012/2013,HHS Region 7,Season peak week,8.3439159361164e-07
Subtype Historical Average,2012/2013,HHS Region 7,Season peak week,0.0391277768151073
Dynamic Harmonic Model,2013/2014,HHS Region 7,Season peak week,0.968655124079417
Historical Average,2013/2014,HHS Region 7,Season peak week,1.25489861030198e-06
Subtype Historical Average,2013/2014,HHS Region 7,Season peak week,0.0313436210219729
Dynamic Harmonic Model,2014/2015,HHS Region 7,Season peak week,0.964444288239154
Historical Average,2014/2015,HHS Region 7,Season peak week,9.13441336643769e-07
Subtype Historical Average,2014/2015,HHS Region 7,Season peak week,0.035554798319509
Dynamic Harmonic Model,2015/2016,HHS Region 7,Season peak week,0.963132536661144
Historical Average,2015/2016,HHS Region 7,Season peak week,5.26667703746683e-07
Subtype Historical Average,2015/2016,HHS Region 7,Season peak week,0.0368669366711525
Dynamic Harmonic Model,2016/2017,HHS Region 7,Season peak week,0.964067594263096
Historical Average,2016/2017,HHS Region 7,Season peak week,6.27982308002869e-07
Subtype Historical Average,2016/2017,HHS Region 7,Season peak week,0.0359317777545957
Dynamic Harmonic Model,2017/2018,HHS Region 7,Season peak week,0.999999925316345
Historical Average,2017/2018,HHS Region 7,Season peak week,5.62884901294973e-10
Subtype Historical Average,2017/2018,HHS Region 7,Season peak week,7.41207705940568e-08
Dynamic Harmonic Model,2010/2011,HHS Region 8,Season peak week,0.857292274696654
Historical Average,2010/2011,HHS Region 8,Season peak week,3.82909283872808e-06
Subtype Historical Average,2010/2011,HHS Region 8,Season peak week,0.142703896210507
Dynamic Harmonic Model,2011/2012,HHS Region 8,Season peak week,0.846862989353846
Historical Average,2011/2012,HHS Region 8,Season peak week,2.92799140638159e-06
Subtype Historical Average,2011/2012,HHS Region 8,Season peak week,0.153134082654748
Dynamic Harmonic Model,2012/2013,HHS Region 8,Season peak week,0.853356161179143
Historical Average,2012/2013,HHS Region 8,Season peak week,4.9173852523286e-06
Subtype Historical Average,2012/2013,HHS Region 8,Season peak week,0.146638921435605
Dynamic Harmonic Model,2013/2014,HHS Region 8,Season peak week,0.843632195501183
Historical Average,2013/2014,HHS Region 8,Season peak week,8.05974026749729e-06
Subtype Historical Average,2013/2014,HHS Region 8,Season peak week,0.15635974475855
Dynamic Harmonic Model,2014/2015,HHS Region 8,Season peak week,0.999999985889363
Historical Average,2014/2015,HHS Region 8,Season peak week,6.96977653524238e-09
Subtype Historical Average,2014/2015,HHS Region 8,Season peak week,7.14086048287771e-09
Dynamic Harmonic Model,2015/2016,HHS Region 8,Season peak week,0.857758802086443
Historical Average,2015/2016,HHS Region 8,Season peak week,4.59213265319409e-06
Subtype Historical Average,2015/2016,HHS Region 8,Season peak week,0.142236605780904
Dynamic Harmonic Model,2016/2017,HHS Region 8,Season peak week,0.859047091472522
Historical Average,2016/2017,HHS Region 8,Season peak week,4.3582182883281e-06
Subtype Historical Average,2016/2017,HHS Region 8,Season peak week,0.14094855030919
Dynamic Harmonic Model,2017/2018,HHS Region 8,Season peak week,0.853857848532529
Historical Average,2017/2018,HHS Region 8,Season peak week,4.3425890509826e-06
Subtype Historical Average,2017/2018,HHS Region 8,Season peak week,0.14613780887842
Dynamic Harmonic Model,2010/2011,HHS Region 9,Season peak week,0.995740485340373
Historical Average,2010/2011,HHS Region 9,Season peak week,0.00425316108156252
Subtype Historical Average,2010/2011,HHS Region 9,Season peak week,6.35357806420731e-06
Dynamic Harmonic Model,2011/2012,HHS Region 9,Season peak week,0.980181991391655
Historical Average,2011/2012,HHS Region 9,Season peak week,0.0198123206901648
Subtype Historical Average,2011/2012,HHS Region 9,Season peak week,5.68791818040353e-06
Dynamic Harmonic Model,2012/2013,HHS Region 9,Season peak week,0.981146688367323
Historical Average,2012/2013,HHS Region 9,Season peak week,0.0188121153522166
Subtype Historical Average,2012/2013,HHS Region 9,Season peak week,4.11962804601068e-05
Dynamic Harmonic Model,2013/2014,HHS Region 9,Season peak week,0.982977012102023
Historical Average,2013/2014,HHS Region 9,Season peak week,0.0170200385566666
Subtype Historical Average,2013/2014,HHS Region 9,Season peak week,2.94934131021483e-06
Dynamic Harmonic Model,2014/2015,HHS Region 9,Season peak week,0.982647724904273
Historical Average,2014/2015,HHS Region 9,Season peak week,0.017345838413702
Subtype Historical Average,2014/2015,HHS Region 9,Season peak week,6.43668202548448e-06
Dynamic Harmonic Model,2015/2016,HHS Region 9,Season peak week,0.977955220188476
Historical Average,2015/2016,HHS Region 9,Season peak week,0.0220396419983354
Subtype Historical Average,2015/2016,HHS Region 9,Season peak week,5.13781318893284e-06
Dynamic Harmonic Model,2016/2017,HHS Region 9,Season peak week,0.999999895723567
Historical Average,2016/2017,HHS Region 9,Season peak week,8.56225291050491e-08
Subtype Historical Average,2016/2017,HHS Region 9,Season peak week,1.86539041304406e-08
Dynamic Harmonic Model,2017/2018,HHS Region 9,Season peak week,0.975247106192038
Historical Average,2017/2018,HHS Region 9,Season peak week,0.0247431278458949
Subtype Historical Average,2017/2018,HHS Region 9,Season peak week,9.76596206721272e-06
Dynamic Harmonic Model,2010/2011,US National,Season peak week,0.999999908744845
Historical Average,2010/2011,US National,Season peak week,2.53450114454036e-09
Subtype Historical Average,2010/2011,US National,Season peak week,8.87206541291085e-08
Dynamic Harmonic Model,2011/2012,US National,Season peak week,0.999999716512523
Historical Average,2011/2012,US National,Season peak week,2.83672103977398e-09
Subtype Historical Average,2011/2012,US National,Season peak week,2.8065075593247e-07
Dynamic Harmonic Model,2012/2013,US National,Season peak week,0.999999904760339
Historical Average,2012/2013,US National,Season peak week,1.19574752726958e-08
Subtype Historical Average,2012/2013,US National,Season peak week,8.32821856851014e-08
Dynamic Harmonic Model,2013/2014,US National,Season peak week,0.99999990394289
Historical Average,2013/2014,US National,Season peak week,2.46357314203696e-09
Subtype Historical Average,2013/2014,US National,Season peak week,9.35935365702706e-08
Dynamic Harmonic Model,2014/2015,US National,Season peak week,0.999999938614865
Historical Average,2014/2015,US National,Season peak week,1.13413161616724e-08
Subtype Historical Average,2014/2015,US National,Season peak week,5.00438190133389e-08
Dynamic Harmonic Model,2015/2016,US National,Season peak week,0.999999850686756
Historical Average,2015/2016,US National,Season peak week,1.54244235210826e-09
Subtype Historical Average,2015/2016,US National,Season peak week,1.47770801531838e-07
Dynamic Harmonic Model,2016/2017,US National,Season peak week,0.999999906655217
Historical Average,2016/2017,US National,Season peak week,2.05907298509538e-09
Subtype Historical Average,2016/2017,US National,Season peak week,9.12857097902554e-08
Dynamic Harmonic Model,2017/2018,US National,Season peak week,0.999999846916862
Historical Average,2017/2018,US National,Season peak week,3.26104356318605e-09
Subtype Historical Average,2017/2018,US National,Season peak week,1.49822094569788e-07
Dynamic Harmonic Model,2018/2019,HHS Region 1,1 wk ahead,0.999999964574593
Historical Average,2018/2019,HHS Region 1,1 wk ahead,8.87768435566934e-09
Subtype Historical Average,2018/2019,HHS Region 1,1 wk ahead,2.65477228939674e-08
Dynamic Harmonic Model,2018/2019,HHS Region 10,1 wk ahead,0.999999940459088
Historical Average,2018/2019,HHS Region 10,1 wk ahead,6.27548230730892e-09
Subtype Historical Average,2018/2019,HHS Region 10,1 wk ahead,5.32654296212321e-08
Dynamic Harmonic Model,2018/2019,HHS Region 2,1 wk ahead,0.999999713937996
Historical Average,2018/2019,HHS Region 2,1 wk ahead,3.97879793742232e-09
Subtype Historical Average,2018/2019,HHS Region 2,1 wk ahead,2.82083206181072e-07
Dynamic Harmonic Model,2018/2019,HHS Region 3,1 wk ahead,0.999999418550472
Historical Average,2018/2019,HHS Region 3,1 wk ahead,8.73839211183243e-13
Subtype Historical Average,2018/2019,HHS Region 3,1 wk ahead,5.81448654613392e-07
Dynamic Harmonic Model,2018/2019,HHS Region 4,1 wk ahead,0.987730051135558
Historical Average,2018/2019,HHS Region 4,1 wk ahead,1.34457850530168e-07
Subtype Historical Average,2018/2019,HHS Region 4,1 wk ahead,0.0122698144065913
Dynamic Harmonic Model,2018/2019,HHS Region 5,1 wk ahead,0.999999736038787
Historical Average,2018/2019,HHS Region 5,1 wk ahead,2.05767359990521e-15
Subtype Historical Average,2018/2019,HHS Region 5,1 wk ahead,2.63961211299283e-07
Dynamic Harmonic Model,2018/2019,HHS Region 6,1 wk ahead,0.999999982452055
Historical Average,2018/2019,HHS Region 6,1 wk ahead,1.51415238624828e-09
Subtype Historical Average,2018/2019,HHS Region 6,1 wk ahead,1.60337928173758e-08
Dynamic Harmonic Model,2018/2019,HHS Region 7,1 wk ahead,0.999999939884492
Historical Average,2018/2019,HHS Region 7,1 wk ahead,5.16412067537196e-10
Subtype Historical Average,2018/2019,HHS Region 7,1 wk ahead,5.95990961645317e-08
Dynamic Harmonic Model,2018/2019,HHS Region 8,1 wk ahead,0.999999880812382
Historical Average,2018/2019,HHS Region 8,1 wk ahead,1.18052691051186e-08
Subtype Historical Average,2018/2019,HHS Region 8,1 wk ahead,1.07382348898162e-07
Dynamic Harmonic Model,2018/2019,HHS Region 9,1 wk ahead,0.752043428951102
Historical Average,2018/2019,HHS Region 9,1 wk ahead,3.49677220323328e-06
Subtype Historical Average,2018/2019,HHS Region 9,1 wk ahead,0.247953074276695
Dynamic Harmonic Model,2018/2019,US National,1 wk ahead,0.985101196092696
Historical Average,2018/2019,US National,1 wk ahead,2.66680180207347e-07
Subtype Historical Average,2018/2019,US National,1 wk ahead,0.0148985372271234
Dynamic Harmonic Model,2018/2019,HHS Region 1,2 wk ahead,0.99999982507963
Historical Average,2018/2019,HHS Region 1,2 wk ahead,1.93323048145043e-08
Subtype Historical Average,2018/2019,HHS Region 1,2 wk ahead,1.55588064994419e-07
Dynamic Harmonic Model,2018/2019,HHS Region 10,2 wk ahead,0.976280287669041
Historical Average,2018/2019,HHS Region 10,2 wk ahead,4.75291709091285e-06
Subtype Historical Average,2018/2019,HHS Region 10,2 wk ahead,0.0237149594138684
Dynamic Harmonic Model,2018/2019,HHS Region 2,2 wk ahead,0.999999733281529
Historical Average,2018/2019,HHS Region 2,2 wk ahead,1.17374960732534e-09
Subtype Historical Average,2018/2019,HHS Region 2,2 wk ahead,2.65544721192541e-07
Dynamic Harmonic Model,2018/2019,HHS Region 3,2 wk ahead,0.90949903527122
Historical Average,2018/2019,HHS Region 3,2 wk ahead,1.030470195517e-06
Subtype Historical Average,2018/2019,HHS Region 3,2 wk ahead,0.0904999342585847
Dynamic Harmonic Model,2018/2019,HHS Region 4,2 wk ahead,0.966816936236985
Historical Average,2018/2019,HHS Region 4,2 wk ahead,5.49409924388658e-07
Subtype Historical Average,2018/2019,HHS Region 4,2 wk ahead,0.0331825143530908
Dynamic Harmonic Model,2018/2019,HHS Region 5,2 wk ahead,0.943118406485767
Historical Average,2018/2019,HHS Region 5,2 wk ahead,2.21035668529308e-07
Subtype Historical Average,2018/2019,HHS Region 5,2 wk ahead,0.0568813724785642
Dynamic Harmonic Model,2018/2019,HHS Region 6,2 wk ahead,0.9999999176141
Historical Average,2018/2019,HHS Region 6,2 wk ahead,3.29203627250074e-09
Subtype Historical Average,2018/2019,HHS Region 6,2 wk ahead,7.90938641113922e-08
Dynamic Harmonic Model,2018/2019,HHS Region 7,2 wk ahead,0.999999449057827
Historical Average,2018/2019,HHS Region 7,2 wk ahead,3.40771343432227e-13
Subtype Historical Average,2018/2019,HHS Region 7,2 wk ahead,5.50941832309684e-07
Dynamic Harmonic Model,2018/2019,HHS Region 8,2 wk ahead,0.999997598905193
Historical Average,2018/2019,HHS Region 8,2 wk ahead,3.5698260473476e-10
Subtype Historical Average,2018/2019,HHS Region 8,2 wk ahead,2.40073782409026e-06
Dynamic Harmonic Model,2018/2019,HHS Region 9,2 wk ahead,0.810764521034934
Historical Average,2018/2019,HHS Region 9,2 wk ahead,3.28747222042014e-06
Subtype Historical Average,2018/2019,HHS Region 9,2 wk ahead,0.189232191492845
Dynamic Harmonic Model,2018/2019,US National,2 wk ahead,0.929131514129477
Historical Average,2018/2019,US National,2 wk ahead,5.91148667420956e-07
Subtype Historical Average,2018/2019,US National,2 wk ahead,0.070867894721856
Dynamic Harmonic Model,2018/2019,HHS Region 1,3 wk ahead,0.99999784744442
Historical Average,2018/2019,HHS Region 1,3 wk ahead,1.70763523528851e-08
Subtype Historical Average,2018/2019,HHS Region 1,3 wk ahead,2.13547922751918e-06
Dynamic Harmonic Model,2018/2019,HHS Region 10,3 wk ahead,0.957304211729466
Historical Average,2018/2019,HHS Region 10,3 wk ahead,3.0737172367483e-06
Subtype Historical Average,2018/2019,HHS Region 10,3 wk ahead,0.0426927145532977
Dynamic Harmonic Model,2018/2019,HHS Region 2,3 wk ahead,0.999998697628373
Historical Average,2018/2019,HHS Region 2,3 wk ahead,6.58430834501014e-11
Subtype Historical Average,2018/2019,HHS Region 2,3 wk ahead,1.3023057842093e-06
Dynamic Harmonic Model,2018/2019,HHS Region 3,3 wk ahead,0.86477868682691
Historical Average,2018/2019,HHS Region 3,3 wk ahead,1.19295242649184e-06
Subtype Historical Average,2018/2019,HHS Region 3,3 wk ahead,0.135220120220663
Dynamic Harmonic Model,2018/2019,HHS Region 4,3 wk ahead,0.916134071488993
Historical Average,2018/2019,HHS Region 4,3 wk ahead,9.55558189185216e-06
Subtype Historical Average,2018/2019,HHS Region 4,3 wk ahead,0.0838563729291147
Dynamic Harmonic Model,2018/2019,HHS Region 5,3 wk ahead,0.896270950367443
Historical Average,2018/2019,HHS Region 5,3 wk ahead,2.3915264222448e-07
Subtype Historical Average,2018/2019,HHS Region 5,3 wk ahead,0.103728810479915
Dynamic Harmonic Model,2018/2019,HHS Region 6,3 wk ahead,0.999999681326071
Historical Average,2018/2019,HHS Region 6,3 wk ahead,1.77230744961292e-09
Subtype Historical Average,2018/2019,HHS Region 6,3 wk ahead,3.16901621343767e-07
Dynamic Harmonic Model,2018/2019,HHS Region 7,3 wk ahead,0.999952090824535
Historical Average,2018/2019,HHS Region 7,3 wk ahead,4.11354641193962e-30
Subtype Historical Average,2018/2019,HHS Region 7,3 wk ahead,4.79091754648656e-05
Dynamic Harmonic Model,2018/2019,HHS Region 8,3 wk ahead,0.984062688483852
Historical Average,2018/2019,HHS Region 8,3 wk ahead,5.06661041751979e-09
Subtype Historical Average,2018/2019,HHS Region 8,3 wk ahead,0.0159373064495372
Dynamic Harmonic Model,2018/2019,HHS Region 9,3 wk ahead,0.773211273392222
Historical Average,2018/2019,HHS Region 9,3 wk ahead,5.1133921387172e-06
Subtype Historical Average,2018/2019,HHS Region 9,3 wk ahead,0.226783613215639
Dynamic Harmonic Model,2018/2019,US National,3 wk ahead,0.784502832911917
Historical Average,2018/2019,US National,3 wk ahead,3.3803493811872e-06
Subtype Historical Average,2018/2019,US National,3 wk ahead,0.215493786738702
Dynamic Harmonic Model,2018/2019,HHS Region 1,4 wk ahead,0.999997943420221
Historical Average,2018/2019,HHS Region 1,4 wk ahead,8.10178317677179e-09
Subtype Historical Average,2018/2019,HHS Region 1,4 wk ahead,2.04847799624842e-06
Dynamic Harmonic Model,2018/2019,HHS Region 10,4 wk ahead,0.948086656123712
Historical Average,2018/2019,HHS Region 10,4 wk ahead,2.78434078591515e-06
Subtype Historical Average,2018/2019,HHS Region 10,4 wk ahead,0.0519105595355017
Dynamic Harmonic Model,2018/2019,HHS Region 2,4 wk ahead,0.999948436386458
Historical Average,2018/2019,HHS Region 2,4 wk ahead,5.13649854720718e-17
Subtype Historical Average,2018/2019,HHS Region 2,4 wk ahead,5.15636135418491e-05
Dynamic Harmonic Model,2018/2019,HHS Region 3,4 wk ahead,0.795812688909682
Historical Average,2018/2019,HHS Region 3,4 wk ahead,1.514875071925e-06
Subtype Historical Average,2018/2019,HHS Region 3,4 wk ahead,0.204185796215246
Dynamic Harmonic Model,2018/2019,HHS Region 4,4 wk ahead,0.836066017556688
Historical Average,2018/2019,HHS Region 4,4 wk ahead,3.13283419561468e-06
Subtype Historical Average,2018/2019,HHS Region 4,4 wk ahead,0.163930849609116
Dynamic Harmonic Model,2018/2019,HHS Region 5,4 wk ahead,0.852705039032476
Historical Average,2018/2019,HHS Region 5,4 wk ahead,3.89472508277586e-07
Subtype Historical Average,2018/2019,HHS Region 5,4 wk ahead,0.147294571495016
Dynamic Harmonic Model,2018/2019,HHS Region 6,4 wk ahead,0.999998495174016
Historical Average,2018/2019,HHS Region 6,4 wk ahead,3.81334104489578e-10
Subtype Historical Average,2018/2019,HHS Region 6,4 wk ahead,1.50444464956769e-06
Dynamic Harmonic Model,2018/2019,HHS Region 7,4 wk ahead,0.918705442822051
Historical Average,2018/2019,HHS Region 7,4 wk ahead,3.22634273179194e-07
Subtype Historical Average,2018/2019,HHS Region 7,4 wk ahead,0.0812942345436757
Dynamic Harmonic Model,2018/2019,HHS Region 8,4 wk ahead,0.876299529322146
Historical Average,2018/2019,HHS Region 8,4 wk ahead,4.00870198492952e-06
Subtype Historical Average,2018/2019,HHS Region 8,4 wk ahead,0.123696461975869
Dynamic Harmonic Model,2018/2019,HHS Region 9,4 wk ahead,0.650194021968454
Historical Average,2018/2019,HHS Region 9,4 wk ahead,6.3400355225745e-06
Subtype Historical Average,2018/2019,HHS Region 9,4 wk ahead,0.349799637996023
Dynamic Harmonic Model,2018/2019,US National,4 wk ahead,0.647457709691451
Historical Average,2018/2019,US National,4 wk ahead,3.41815763038613e-06
Subtype Historical Average,2018/2019,US National,4 wk ahead,0.352538872150919
Dynamic Harmonic Model,2018/2019,HHS Region 1,Season onset,0.952039109420232
Historical Average,2018/2019,HHS Region 1,Season onset,6.64893935722285e-08
Subtype Historical Average,2018/2019,HHS Region 1,Season onset,0.0479608240903741
Dynamic Harmonic Model,2018/2019,HHS Region 10,Season onset,0.999999986600689
Historical Average,2018/2019,HHS Region 10,Season onset,4.53584125721798e-09
Subtype Historical Average,2018/2019,HHS Region 10,Season onset,8.86346965692941e-09
Dynamic Harmonic Model,2018/2019,HHS Region 2,Season onset,0.792408460799857
Historical Average,2018/2019,HHS Region 2,Season onset,2.55606116356038e-07
Subtype Historical Average,2018/2019,HHS Region 2,Season onset,0.207591283594027
Dynamic Harmonic Model,2018/2019,HHS Region 3,Season onset,0.969376557906571
Historical Average,2018/2019,HHS Region 3,Season onset,0.0305865911758151
Subtype Historical Average,2018/2019,HHS Region 3,Season onset,3.68509176142067e-05
Dynamic Harmonic Model,2018/2019,HHS Region 4,Season onset,0.837470927145969
Historical Average,2018/2019,HHS Region 4,Season onset,4.11069844157251e-05
Subtype Historical Average,2018/2019,HHS Region 4,Season onset,0.162487965869616
Dynamic Harmonic Model,2018/2019,HHS Region 5,Season onset,0.644492917161919
Historical Average,2018/2019,HHS Region 5,Season onset,0.352870754083474
Subtype Historical Average,2018/2019,HHS Region 5,Season onset,0.00263632875460687
Dynamic Harmonic Model,2018/2019,HHS Region 6,Season onset,0.934132199051402
Historical Average,2018/2019,HHS Region 6,Season onset,0.0658022930096327
Subtype Historical Average,2018/2019,HHS Region 6,Season onset,6.55079389648918e-05
Dynamic Harmonic Model,2018/2019,HHS Region 7,Season onset,0.968975912876017
Historical Average,2018/2019,HHS Region 7,Season onset,1.33615750743524e-07
Subtype Historical Average,2018/2019,HHS Region 7,Season onset,0.0310239535082319
Dynamic Harmonic Model,2018/2019,HHS Region 8,Season onset,0.999999939185501
Historical Average,2018/2019,HHS Region 8,Season onset,8.71326055584473e-12
Subtype Historical Average,2018/2019,HHS Region 8,Season onset,6.08057855821694e-08
Dynamic Harmonic Model,2018/2019,HHS Region 9,Season onset,0.756990239242559
Historical Average,2018/2019,HHS Region 9,Season onset,2.55028765182638e-05
Subtype Historical Average,2018/2019,HHS Region 9,Season onset,0.242984257880923
Dynamic Harmonic Model,2018/2019,US National,Season onset,0.871985006524938
Historical Average,2018/2019,US National,Season onset,1.87248605412208e-06
Subtype Historical Average,2018/2019,US National,Season onset,0.128013120989008
Dynamic Harmonic Model,2018/2019,HHS Region 1,Season peak percentage,0.988098848594724
Historical Average,2018/2019,HHS Region 1,Season peak percentage,2.60346300230639e-05
Subtype Historical Average,2018/2019,HHS Region 1,Season peak percentage,0.0118751167752526
Dynamic Harmonic Model,2018/2019,HHS Region 10,Season peak percentage,0.953462050562283
Historical Average,2018/2019,HHS Region 10,Season peak percentage,4.98999757847458e-06
Subtype Historical Average,2018/2019,HHS Region 10,Season peak percentage,0.0465329594401384
Dynamic Harmonic Model,2018/2019,HHS Region 2,Season peak percentage,0.88691944185883
Historical Average,2018/2019,HHS Region 2,Season peak percentage,2.84116352203351e-06
Subtype Historical Average,2018/2019,HHS Region 2,Season peak percentage,0.113077716977648
Dynamic Harmonic Model,2018/2019,HHS Region 3,Season peak percentage,0.902838962775668
Historical Average,2018/2019,HHS Region 3,Season peak percentage,2.23772510701632e-06
Subtype Historical Average,2018/2019,HHS Region 3,Season peak percentage,0.0971587994992252
Dynamic Harmonic Model,2018/2019,HHS Region 4,Season peak percentage,0.983664511525926
Historical Average,2018/2019,HHS Region 4,Season peak percentage,4.77352553317624e-07
Subtype Historical Average,2018/2019,HHS Region 4,Season peak percentage,0.0163350111215206
Dynamic Harmonic Model,2018/2019,HHS Region 5,Season peak percentage,0.811373548866132
Historical Average,2018/2019,HHS Region 5,Season peak percentage,2.59715680189787e-07
Subtype Historical Average,2018/2019,HHS Region 5,Season peak percentage,0.188626191418188
Dynamic Harmonic Model,2018/2019,HHS Region 6,Season peak percentage,0.895771525842419
Historical Average,2018/2019,HHS Region 6,Season peak percentage,1.72466038575908e-06
Subtype Historical Average,2018/2019,HHS Region 6,Season peak percentage,0.104226749497195
Dynamic Harmonic Model,2018/2019,HHS Region 7,Season peak percentage,0.984760661510564
Historical Average,2018/2019,HHS Region 7,Season peak percentage,3.31852908817447e-07
Subtype Historical Average,2018/2019,HHS Region 7,Season peak percentage,0.0152390066365274
Dynamic Harmonic Model,2018/2019,HHS Region 8,Season peak percentage,0.999999882614363
Historical Average,2018/2019,HHS Region 8,Season peak percentage,8.89474556349798e-09
Subtype Historical Average,2018/2019,HHS Region 8,Season peak percentage,1.0849089101226e-07
Dynamic Harmonic Model,2018/2019,HHS Region 9,Season peak percentage,0.899872125260888
Historical Average,2018/2019,HHS Region 9,Season peak percentage,8.27511762320547e-05
Subtype Historical Average,2018/2019,HHS Region 9,Season peak percentage,0.10004512356288
Dynamic Harmonic Model,2018/2019,US National,Season peak percentage,0.999997334026894
Historical Average,2018/2019,US National,Season peak percentage,3.61138467889001e-09
Subtype Historical Average,2018/2019,US National,Season peak percentage,2.66236172164878e-06
Dynamic Harmonic Model,2018/2019,HHS Region 1,Season peak week,0.798537154084763
Historical Average,2018/2019,HHS Region 1,Season peak week,1.14729526472211e-06
Subtype Historical Average,2018/2019,HHS Region 1,Season peak week,0.201461698619972
Dynamic Harmonic Model,2018/2019,HHS Region 10,Season peak week,0.989251599808421
Historical Average,2018/2019,HHS Region 10,Season peak week,1.30717204817806e-05
Subtype Historical Average,2018/2019,HHS Region 10,Season peak week,0.0107353284710975
Dynamic Harmonic Model,2018/2019,HHS Region 2,Season peak week,0.653318701913184
Historical Average,2018/2019,HHS Region 2,Season peak week,8.20470912947874e-07
Subtype Historical Average,2018/2019,HHS Region 2,Season peak week,0.346680477615903
Dynamic Harmonic Model,2018/2019,HHS Region 3,Season peak week,0.999999742898278
Historical Average,2018/2019,HHS Region 3,Season peak week,1.08112579657618e-09
Subtype Historical Average,2018/2019,HHS Region 3,Season peak week,2.56020596188017e-07
Dynamic Harmonic Model,2018/2019,HHS Region 4,Season peak week,0.999999916405538
Historical Average,2018/2019,HHS Region 4,Season peak week,1.24008366383483e-08
Subtype Historical Average,2018/2019,HHS Region 4,Season peak week,7.11936254075707e-08
Dynamic Harmonic Model,2018/2019,HHS Region 5,Season peak week,0.999988553960675
Historical Average,2018/2019,HHS Region 5,Season peak week,3.29457971727796e-17
Subtype Historical Average,2018/2019,HHS Region 5,Season peak week,1.14460393248801e-05
Dynamic Harmonic Model,2018/2019,HHS Region 6,Season peak week,0.999999908581762
Historical Average,2018/2019,HHS Region 6,Season peak week,1.88063445148498e-08
Subtype Historical Average,2018/2019,HHS Region 6,Season peak week,7.26118939189179e-08
Dynamic Harmonic Model,2018/2019,HHS Region 7,Season peak week,0.9691083283021
Historical Average,2018/2019,HHS Region 7,Season peak week,7.77970602555511e-07
Subtype Historical Average,2018/2019,HHS Region 7,Season peak week,0.0308908937272969
Dynamic Harmonic Model,2018/2019,HHS Region 8,Season peak week,0.872271446409648
Historical Average,2018/2019,HHS Region 8,Season peak week,4.54960699305906e-06
Subtype Historical Average,2018/2019,HHS Region 8,Season peak week,0.127724003983359
Dynamic Harmonic Model,2018/2019,HHS Region 9,Season peak week,0.990500300727002
Historical Average,2018/2019,HHS Region 9,Season peak week,0.00949271169931232
Subtype Historical Average,2018/2019,HHS Region 9,Season peak week,6.98757368543871e-06
Dynamic Harmonic Model,2018/2019,US National,Season peak week,0.999999888799718
Historical Average,2018/2019,US National,Season peak week,3.83773712575762e-09
Subtype Historical Average,2018/2019,US National,Season peak week,1.07362545008706e-07
