component_model_id,season,Model Week,location,weight
Subtype Historical Average,2015/2016,60,HHS Region 3,2.64439200795943e-08
Dynamic Harmonic Model,2016/2017,60,HHS Region 3,0.999999970101612
Historical Average,2016/2017,60,HHS Region 3,6.65366508919756e-09
Subtype Historical Average,2016/2017,60,HHS Region 3,2.32447232704132e-08
Dynamic Harmonic Model,2017/2018,60,HHS Region 3,0.999999978542549
Historical Average,2017/2018,60,HHS Region 3,4.41544665634799e-09
Subtype Historical Average,2017/2018,60,HHS Region 3,1.70420044842673e-08
Dynamic Harmonic Model,2010/2011,61,HHS Region 3,0.999999981077765
Historical Average,2010/2011,61,HHS Region 3,5.36281952897698e-09
Subtype Historical Average,2010/2011,61,HHS Region 3,1.35594150214166e-08
Dynamic Harmonic Model,2011/2012,61,HHS Region 3,0.999999974075339
Historical Average,2011/2012,61,HHS Region 3,6.77791175584709e-09
Subtype Historical Average,2011/2012,61,HHS Region 3,1.91467487203829e-08
Dynamic Harmonic Model,2012/2013,61,HHS Region 3,0.999999990397585
Historical Average,2012/2013,61,HHS Region 3,1.95279533117901e-09
Subtype Historical Average,2012/2013,61,HHS Region 3,7.64961948724139e-09
Dynamic Harmonic Model,2013/2014,61,HHS Region 3,0.999999980464933
Historical Average,2013/2014,61,HHS Region 3,8.41320950921705e-09
Subtype Historical Average,2013/2014,61,HHS Region 3,1.11218575365913e-08
Dynamic Harmonic Model,2014/2015,61,HHS Region 3,0.999999980018338
Historical Average,2014/2015,61,HHS Region 3,6.61290324298071e-09
Subtype Historical Average,2014/2015,61,HHS Region 3,1.33687592298979e-08
Dynamic Harmonic Model,2015/2016,61,HHS Region 3,0.999999990714092
Historical Average,2015/2016,61,HHS Region 3,2.88160939055338e-09
Subtype Historical Average,2015/2016,61,HHS Region 3,6.40429841446042e-09
Dynamic Harmonic Model,2016/2017,61,HHS Region 3,0.99999998461069
Historical Average,2016/2017,61,HHS Region 3,4.3029011268691e-09
Subtype Historical Average,2016/2017,61,HHS Region 3,1.10864092063393e-08
Dynamic Harmonic Model,2017/2018,61,HHS Region 3,0.99999998049962
Historical Average,2017/2018,61,HHS Region 3,5.38855858416684e-09
Subtype Historical Average,2017/2018,61,HHS Region 3,1.4111821645572e-08
Dynamic Harmonic Model,2010/2011,62,HHS Region 3,0.999999990219654
Historical Average,2010/2011,62,HHS Region 3,2.73693628081885e-09
Subtype Historical Average,2010/2011,62,HHS Region 3,7.04340952053182e-09
Dynamic Harmonic Model,2011/2012,62,HHS Region 3,0.999999984878174
Historical Average,2011/2012,62,HHS Region 3,3.85140850027602e-09
Subtype Historical Average,2011/2012,62,HHS Region 3,1.12704173887663e-08
Dynamic Harmonic Model,2012/2013,62,HHS Region 3,0.999999992645341
Historical Average,2012/2013,62,HHS Region 3,1.70536364497188e-09
Subtype Historical Average,2012/2013,62,HHS Region 3,5.64929519148738e-09
Dynamic Harmonic Model,2013/2014,62,HHS Region 3,0.999999994019071
Historical Average,2013/2014,62,HHS Region 3,2.55155474155705e-09
Subtype Historical Average,2013/2014,62,HHS Region 3,3.429374688013e-09
Dynamic Harmonic Model,2014/2015,62,HHS Region 3,0.999999988545581
Historical Average,2014/2015,62,HHS Region 3,3.94801658085052e-09
Subtype Historical Average,2014/2015,62,HHS Region 3,7.50640204916385e-09
Dynamic Harmonic Model,2015/2016,62,HHS Region 3,0.999999992371512
Historical Average,2015/2016,62,HHS Region 3,2.12218742168994e-09
Subtype Historical Average,2015/2016,62,HHS Region 3,5.50630042746039e-09
Dynamic Harmonic Model,2016/2017,62,HHS Region 3,0.999999991205359
Historical Average,2016/2017,62,HHS Region 3,2.50079270639141e-09
Subtype Historical Average,2016/2017,62,HHS Region 3,6.29384843619242e-09
Dynamic Harmonic Model,2017/2018,62,HHS Region 3,0.999999987302805
Historical Average,2017/2018,62,HHS Region 3,3.51683971636875e-09
Subtype Historical Average,2017/2018,62,HHS Region 3,9.18035478770288e-09
Dynamic Harmonic Model,2010/2011,63,HHS Region 3,0.999999977076067
Historical Average,2010/2011,63,HHS Region 3,5.28828412437978e-09
Subtype Historical Average,2010/2011,63,HHS Region 3,1.76356491461946e-08
Dynamic Harmonic Model,2011/2012,63,HHS Region 3,0.999999979626755
Historical Average,2011/2012,63,HHS Region 3,4.46209874054338e-09
Subtype Historical Average,2011/2012,63,HHS Region 3,1.59111459123986e-08
Dynamic Harmonic Model,2012/2013,63,HHS Region 3,0.999999984804486
Historical Average,2012/2013,63,HHS Region 3,3.25915357208134e-09
Subtype Historical Average,2012/2013,63,HHS Region 3,1.1936360528872e-08
Dynamic Harmonic Model,2013/2014,63,HHS Region 3,0.999999984085619
Historical Average,2013/2014,63,HHS Region 3,6.10277766682015e-09
Subtype Historical Average,2013/2014,63,HHS Region 3,9.81160301005464e-09
Dynamic Harmonic Model,2014/2015,63,HHS Region 3,0.999999976803545
Historical Average,2014/2015,63,HHS Region 3,7.123074130723e-09
Subtype Historical Average,2014/2015,63,HHS Region 3,1.60733809662535e-08
Dynamic Harmonic Model,2015/2016,63,HHS Region 3,0.999999972781037
Historical Average,2015/2016,63,HHS Region 3,6.58624471939817e-09
Subtype Historical Average,2015/2016,63,HHS Region 3,2.06327178394985e-08
Dynamic Harmonic Model,2016/2017,63,HHS Region 3,0.999999976688026
Historical Average,2016/2017,63,HHS Region 3,5.51812719997573e-09
Subtype Historical Average,2016/2017,63,HHS Region 3,1.77938466505574e-08
Dynamic Harmonic Model,2017/2018,63,HHS Region 3,0.999999978912512
Historical Average,2017/2018,63,HHS Region 3,4.76110462338354e-09
Subtype Historical Average,2017/2018,63,HHS Region 3,1.63263838532515e-08
Dynamic Harmonic Model,2010/2011,64,HHS Region 3,0.999999974718629
Historical Average,2010/2011,64,HHS Region 3,5.73211910100722e-09
Subtype Historical Average,2010/2011,64,HHS Region 3,1.95492523425831e-08
Dynamic Harmonic Model,2011/2012,64,HHS Region 3,0.999999968357156
Historical Average,2011/2012,64,HHS Region 3,7.02388860240117e-09
Subtype Historical Average,2011/2012,64,HHS Region 3,2.46189552262034e-08
Dynamic Harmonic Model,2012/2013,64,HHS Region 3,0.999999973709511
Historical Average,2012/2013,64,HHS Region 3,5.87716277391027e-09
Subtype Historical Average,2012/2013,64,HHS Region 3,2.04133261043059e-08
Dynamic Harmonic Model,2013/2014,64,HHS Region 3,0.999999976046094
Historical Average,2013/2014,64,HHS Region 3,8.84706900479907e-09
Subtype Historical Average,2013/2014,64,HHS Region 3,1.51068374161616e-08
Dynamic Harmonic Model,2014/2015,64,HHS Region 3,0.999999973171464
Historical Average,2014/2015,64,HHS Region 3,8.74537615045857e-09
Subtype Historical Average,2014/2015,64,HHS Region 3,1.80831602139916e-08
Dynamic Harmonic Model,2015/2016,64,HHS Region 3,0.999999970834304
Historical Average,2015/2016,64,HHS Region 3,7.14870554364923e-09
Subtype Historical Average,2015/2016,64,HHS Region 3,2.20169900125544e-08
Dynamic Harmonic Model,2016/2017,64,HHS Region 3,0.9999999779282
Historical Average,2016/2017,64,HHS Region 3,5.1384321767888e-09
Subtype Historical Average,2016/2017,64,HHS Region 3,1.69333673981286e-08
Dynamic Harmonic Model,2017/2018,64,HHS Region 3,0.999999977202189
Historical Average,2017/2018,64,HHS Region 3,5.06276126819415e-09
Subtype Historical Average,2017/2018,64,HHS Region 3,1.77350501422818e-08
Dynamic Harmonic Model,2010/2011,65,HHS Region 3,0.999999901009884
Historical Average,2010/2011,65,HHS Region 3,1.99436531196341e-08
Subtype Historical Average,2010/2011,65,HHS Region 3,7.90464625421717e-08
Dynamic Harmonic Model,2011/2012,65,HHS Region 3,0.999999895365419
Historical Average,2011/2012,65,HHS Region 3,2.0670702484424e-08
Subtype Historical Average,2011/2012,65,HHS Region 3,8.39638781213514e-08
Dynamic Harmonic Model,2012/2013,65,HHS Region 3,0.999999882318236
Historical Average,2012/2013,65,HHS Region 3,2.60376124297424e-08
Subtype Historical Average,2012/2013,65,HHS Region 3,9.16441518749806e-08
Dynamic Harmonic Model,2013/2014,65,HHS Region 3,0.999999950894502
Historical Average,2013/2014,65,HHS Region 3,1.84569141915847e-08
Subtype Historical Average,2013/2014,65,HHS Region 3,3.06485835603038e-08
Dynamic Harmonic Model,2014/2015,65,HHS Region 3,0.999999923282003
Historical Average,2014/2015,65,HHS Region 3,2.30375551518106e-08
Subtype Historical Average,2014/2015,65,HHS Region 3,5.3680441314558e-08
Dynamic Harmonic Model,2015/2016,65,HHS Region 3,0.999999893027307
Historical Average,2015/2016,65,HHS Region 3,2.49127936288022e-08
Subtype Historical Average,2015/2016,65,HHS Region 3,8.20598993608441e-08
Dynamic Harmonic Model,2016/2017,65,HHS Region 3,0.999999954971048
Historical Average,2016/2017,65,HHS Region 3,1.0664993109748e-08
Subtype Historical Average,2016/2017,65,HHS Region 3,3.43639586186494e-08
Dynamic Harmonic Model,2017/2018,65,HHS Region 3,0.999999912668956
Historical Average,2017/2018,65,HHS Region 3,1.75211925123875e-08
Subtype Historical Average,2017/2018,65,HHS Region 3,6.98098518938862e-08
Dynamic Harmonic Model,2010/2011,66,HHS Region 3,0.999999956970086
Historical Average,2010/2011,66,HHS Region 3,1.31608610580455e-08
Subtype Historical Average,2010/2011,66,HHS Region 3,2.98690530743925e-08
Dynamic Harmonic Model,2011/2012,66,HHS Region 3,0.999999955978186
Historical Average,2011/2012,66,HHS Region 3,1.31536854510478e-08
Subtype Historical Average,2011/2012,66,HHS Region 3,3.08681288514988e-08
Dynamic Harmonic Model,2012/2013,66,HHS Region 3,0.999999956680134
Historical Average,2012/2013,66,HHS Region 3,1.34650938167272e-08
Subtype Historical Average,2012/2013,66,HHS Region 3,2.98547726586148e-08
Dynamic Harmonic Model,2013/2014,66,HHS Region 3,0.999999959556227
Historical Average,2013/2014,66,HHS Region 3,1.61541437415427e-08
Subtype Historical Average,2013/2014,66,HHS Region 3,2.42896287680503e-08
Dynamic Harmonic Model,2014/2015,66,HHS Region 3,0.999999965475192
Historical Average,2014/2015,66,HHS Region 3,1.31761950229301e-08
Subtype Historical Average,2014/2015,66,HHS Region 3,2.13486131300439e-08
Dynamic Harmonic Model,2015/2016,66,HHS Region 3,0.99999997026331
Historical Average,2015/2016,66,HHS Region 3,1.01039073788478e-08
Subtype Historical Average,2015/2016,66,HHS Region 3,1.96327827786192e-08
Dynamic Harmonic Model,2016/2017,66,HHS Region 3,0.999999973016595
Historical Average,2016/2017,66,HHS Region 3,8.14337989186718e-09
Subtype Historical Average,2016/2017,66,HHS Region 3,1.88400251654606e-08
Dynamic Harmonic Model,2017/2018,66,HHS Region 3,0.999999964770292
Historical Average,2017/2018,66,HHS Region 3,1.02118117198306e-08
Subtype Historical Average,2017/2018,66,HHS Region 3,2.50178962792026e-08
Dynamic Harmonic Model,2010/2011,67,HHS Region 3,0.999999978798213
Historical Average,2010/2011,67,HHS Region 3,7.27277317799912e-09
Subtype Historical Average,2010/2011,67,HHS Region 3,1.39290135484329e-08
Dynamic Harmonic Model,2011/2012,67,HHS Region 3,0.999999979004826
Historical Average,2011/2012,67,HHS Region 3,6.73615145264762e-09
Subtype Historical Average,2011/2012,67,HHS Region 3,1.42590223868839e-08
Dynamic Harmonic Model,2012/2013,67,HHS Region 3,0.999999984148942
Historical Average,2012/2013,67,HHS Region 3,5.28493947182991e-09
Subtype Historical Average,2012/2013,67,HHS Region 3,1.05661188953948e-08
Dynamic Harmonic Model,2013/2014,67,HHS Region 3,0.999999983463402
Historical Average,2013/2014,67,HHS Region 3,7.27244732625905e-09
Subtype Historical Average,2013/2014,67,HHS Region 3,9.26415095611298e-09
Dynamic Harmonic Model,2014/2015,67,HHS Region 3,0.999999986719561
Historical Average,2014/2015,67,HHS Region 3,5.47145376093552e-09
Subtype Historical Average,2014/2015,67,HHS Region 3,7.80898471057958e-09
Dynamic Harmonic Model,2015/2016,67,HHS Region 3,0.999999972298977
Historical Average,2015/2016,67,HHS Region 3,1.00815693422152e-08
Subtype Historical Average,2015/2016,67,HHS Region 3,1.76194537031079e-08
Dynamic Harmonic Model,2016/2017,67,HHS Region 3,0.999999977690527
Historical Average,2016/2017,67,HHS Region 3,7.4524064993728e-09
Subtype Historical Average,2016/2017,67,HHS Region 3,1.48570667967477e-08
Dynamic Harmonic Model,2017/2018,67,HHS Region 3,0.999999982927882
Historical Average,2017/2018,67,HHS Region 3,5.47491990433714e-09
Subtype Historical Average,2017/2018,67,HHS Region 3,1.15971979387198e-08
Dynamic Harmonic Model,2010/2011,68,HHS Region 3,0.999999962114154
Historical Average,2010/2011,68,HHS Region 3,1.41656416394721e-08
Subtype Historical Average,2010/2011,68,HHS Region 3,2.37202040575019e-08
Dynamic Harmonic Model,2011/2012,68,HHS Region 3,0.999999976055497
Historical Average,2011/2012,68,HHS Region 3,8.20047725023751e-09
Subtype Historical Average,2011/2012,68,HHS Region 3,1.57440257373468e-08
Dynamic Harmonic Model,2012/2013,68,HHS Region 3,0.999999953247546
Historical Average,2012/2013,68,HHS Region 3,1.81609471807776e-08
Subtype Historical Average,2012/2013,68,HHS Region 3,2.85915069098098e-08
Dynamic Harmonic Model,2013/2014,68,HHS Region 3,0.999999960605809
Historical Average,2013/2014,68,HHS Region 3,1.75620267584144e-08
Subtype Historical Average,2013/2014,68,HHS Region 3,2.18321639304766e-08
Dynamic Harmonic Model,2014/2015,68,HHS Region 3,0.99999997428453
Historical Average,2014/2015,68,HHS Region 3,1.19547053126278e-08
Subtype Historical Average,2014/2015,68,HHS Region 3,1.37607644646091e-08
Dynamic Harmonic Model,2015/2016,68,HHS Region 3,0.999999966825553
Historical Average,2015/2016,68,HHS Region 3,1.27515578120988e-08
Subtype Historical Average,2015/2016,68,HHS Region 3,2.04228895836185e-08
Dynamic Harmonic Model,2016/2017,68,HHS Region 3,0.999999964025938
Historical Average,2016/2017,68,HHS Region 3,1.31211908759722e-08
Subtype Historical Average,2016/2017,68,HHS Region 3,2.28528715177981e-08
Dynamic Harmonic Model,2017/2018,68,HHS Region 3,0.999999968529739
Historical Average,2017/2018,68,HHS Region 3,1.10356759306695e-08
Subtype Historical Average,2017/2018,68,HHS Region 3,2.0434584952789e-08
Dynamic Harmonic Model,2010/2011,69,HHS Region 3,0.999999934782423
Historical Average,2010/2011,69,HHS Region 3,2.47029984576514e-08
Subtype Historical Average,2010/2011,69,HHS Region 3,4.05145786369005e-08
Dynamic Harmonic Model,2011/2012,69,HHS Region 3,0.99999998268489
Historical Average,2011/2012,69,HHS Region 3,6.20176722720662e-09
Subtype Historical Average,2011/2012,69,HHS Region 3,1.11133428592333e-08
Dynamic Harmonic Model,2012/2013,69,HHS Region 3,0.999999959288641
Historical Average,2012/2013,69,HHS Region 3,1.73447096464217e-08
Subtype Historical Average,2012/2013,69,HHS Region 3,2.33666491163538e-08
Dynamic Harmonic Model,2013/2014,69,HHS Region 3,0.999999964067247
Historical Average,2013/2014,69,HHS Region 3,1.38363624080526e-08
Subtype Historical Average,2013/2014,69,HHS Region 3,2.20963905825825e-08
Dynamic Harmonic Model,2014/2015,69,HHS Region 3,0.999999960665391
Historical Average,2014/2015,69,HHS Region 3,2.0309240759533e-08
Subtype Historical Average,2014/2015,69,HHS Region 3,1.90253686785419e-08
Dynamic Harmonic Model,2015/2016,69,HHS Region 3,0.999999944329894
Historical Average,2015/2016,69,HHS Region 3,2.12655237303614e-08
Subtype Historical Average,2015/2016,69,HHS Region 3,3.44045820244206e-08
Dynamic Harmonic Model,2016/2017,69,HHS Region 3,0.999999940764126
Historical Average,2016/2017,69,HHS Region 3,2.17320060654932e-08
Subtype Historical Average,2016/2017,69,HHS Region 3,3.75038681411283e-08
Dynamic Harmonic Model,2017/2018,69,HHS Region 3,0.999999954744255
Historical Average,2017/2018,69,HHS Region 3,1.57105106989484e-08
Subtype Historical Average,2017/2018,69,HHS Region 3,2.95452346867116e-08
Dynamic Harmonic Model,2010/2011,70,HHS Region 3,0.99999997334467
Historical Average,2010/2011,70,HHS Region 3,9.47852502943678e-09
Subtype Historical Average,2010/2011,70,HHS Region 3,1.71768048971877e-08
Dynamic Harmonic Model,2011/2012,70,HHS Region 3,0.999999975184299
Historical Average,2011/2012,70,HHS Region 3,9.70744077286847e-09
Subtype Historical Average,2011/2012,70,HHS Region 3,1.51082600575965e-08
Dynamic Harmonic Model,2012/2013,70,HHS Region 3,0.999999979352604
Historical Average,2012/2013,70,HHS Region 3,8.66085334618193e-09
Subtype Historical Average,2012/2013,70,HHS Region 3,1.19865429720573e-08
Dynamic Harmonic Model,2013/2014,70,HHS Region 3,0.999999985284692
Historical Average,2013/2014,70,HHS Region 3,4.87108350514571e-09
Subtype Historical Average,2013/2014,70,HHS Region 3,9.84422479190927e-09
Dynamic Harmonic Model,2014/2015,70,HHS Region 3,0.999999970985816
Historical Average,2014/2015,70,HHS Region 3,1.43870613868408e-08
Subtype Historical Average,2014/2015,70,HHS Region 3,1.46271225949646e-08
Dynamic Harmonic Model,2015/2016,70,HHS Region 3,0.999999976155941
Historical Average,2015/2016,70,HHS Region 3,8.71042791236985e-09
Subtype Historical Average,2015/2016,70,HHS Region 3,1.51336310149318e-08
Dynamic Harmonic Model,2016/2017,70,HHS Region 3,0.999999970838987
Historical Average,2016/2017,70,HHS Region 3,1.01239354283143e-08
Subtype Historical Average,2016/2017,70,HHS Region 3,1.90370781016378e-08
Dynamic Harmonic Model,2017/2018,70,HHS Region 3,0.999999970304616
Historical Average,2017/2018,70,HHS Region 3,9.67844416066584e-09
Subtype Historical Average,2017/2018,70,HHS Region 3,2.00169399068578e-08
Dynamic Harmonic Model,2010/2011,71,HHS Region 3,0.999999969836824
Historical Average,2010/2011,71,HHS Region 3,1.02451787695855e-08
Subtype Historical Average,2010/2011,71,HHS Region 3,1.99179969247865e-08
Dynamic Harmonic Model,2011/2012,71,HHS Region 3,0.999999971519769
Historical Average,2011/2012,71,HHS Region 3,1.14242816755642e-08
Subtype Historical Average,2011/2012,71,HHS Region 3,1.70559489697376e-08
Dynamic Harmonic Model,2012/2013,71,HHS Region 3,0.99999997500056
Historical Average,2012/2013,71,HHS Region 3,1.11132709834734e-08
Subtype Historical Average,2012/2013,71,HHS Region 3,1.388616851275e-08
Dynamic Harmonic Model,2013/2014,71,HHS Region 3,0.999999969431094
Historical Average,2013/2014,71,HHS Region 3,8.96144754170729e-09
Subtype Historical Average,2013/2014,71,HHS Region 3,2.16074580642873e-08
